Feature_X,Positive_Correlation_Y,Negative_Correlation_Y,No_Correlation_Y,Cluster
25.379882865105923,47.25797659760616,-44.352809217836416,157.1364696551514,Cluster B
70.17788979319879,181.74211962708435,-107.24212073271032,107.30150839878903,Cluster B
93.64383902148272,231.4503968117513,-127.12093502478903,134.8251325240637,Cluster A
60.10866037125368,155.84039815181563,-101.33496721428497,193.6693010185666,Cluster B
61.44514205229099,172.25334043484506,-70.88853233086392,104.83680035364708,Cluster B
35.19811842942558,66.58098727036689,-60.2459054969011,95.31283875436102,Cluster A
79.25436398727432,191.13990188116216,-130.6767205473166,183.03485130944455,Cluster A
26.833937370177104,64.99108729232363,-38.92781584838031,182.4644890849419,Cluster A
39.131131276381936,112.37608993242135,-36.61321427117419,198.63536633897164,Cluster C
48.28927947547751,104.35916849662893,-91.5435785691383,119.15533987549566,Cluster B
55.68493408160095,158.57094546080845,-84.93755830729835,81.9670773847885,Cluster B
31.816875917357223,80.90074880905595,-42.96266370347028,63.27021137198665,Cluster B
20.335314226528318,49.87827894898221,-30.166471754437165,26.137344251299126,Cluster C
64.95580381974693,160.40891191717827,-93.6144890295903,150.81115235795937,Cluster A
35.97674979162302,85.57924415725728,-61.14545550915727,62.025711272380406,Cluster A
62.31143992803511,166.25976741277933,-99.46437835136648,129.19535934061832,Cluster A
23.892644374678206,49.04640339587113,-37.3231930336093,184.98662576559119,Cluster C
53.30260916693357,136.7106647337725,-91.25279462942787,191.03844933101482,Cluster B
57.93304892964273,140.99080566703708,-87.346437408866,20.793824116455855,Cluster B
14.664118314018422,29.038961299905075,-25.883630407742647,77.07350564774416,Cluster A
40.294385037452855,126.5957143504711,-65.14202940772797,170.72804530374083,Cluster B
22.09732092450768,59.4338096588038,-29.94091726077514,116.56013696327635,Cluster A
15.703747342549097,45.39202380298418,-41.762215945816685,165.3515720267875,Cluster B
99.09642091509507,259.1188200944243,-150.93553240647415,173.59819091082883,Cluster A
39.01184604772507,83.3161156661272,-35.344231415439,99.6727195894381,Cluster B
82.88870012691714,224.74466940851318,-135.19414705363198,84.6169288444614,Cluster B
32.917658928738746,57.20457553689611,-36.521483428263984,101.97798788909459,Cluster C
71.33524500015363,170.65044839999888,-106.45630629110346,137.50313647236794,Cluster A
78.42050739007179,191.46095174339047,-123.66033917392186,86.0886475196273,Cluster B
63.60748665470599,164.83595028647002,-108.61764657735705,159.4978919655955,Cluster C
52.441856969514255,133.29182508520051,-77.26596580141907,182.71870286330403,Cluster A
47.06568227325417,115.99605827615149,-56.06455235173449,70.81601638857077,Cluster B
41.39814398886958,103.3753865258967,-65.989327435272,193.6981359513631,Cluster B
93.65762298230433,224.36382722053517,-141.29604872082422,132.0905444105559,Cluster A
84.75574670089563,196.91704280739737,-117.02991154944013,178.07037881955338,Cluster A
96.85242195998613,249.39617112332593,-141.86992502651637,38.70495834897899,Cluster A
21.186750113699027,59.903936409609415,-47.50288296779433,65.26984467012298,Cluster B
75.77807276832799,205.29012567239056,-112.67823699394013,77.78343429786659,Cluster A
94.45064111389341,228.22643181658145,-126.55361256418412,74.5079872114124,Cluster A
26.310975954909413,72.70559199028276,-39.8358757970391,50.93500818773573,Cluster B
15.984664063009975,37.124592873877624,-51.39189038928873,176.27617055446981,Cluster A
76.70085843610532,203.6568959421981,-111.16913773824726,95.350185432119,Cluster A
61.70258018619207,164.4760782322616,-94.53843467472846,193.36343824402186,Cluster A
85.76458990824449,216.5235687628558,-146.9378290015789,125.02502602222648,Cluster C
22.579513896366056,53.05348317425527,-50.66135174508693,44.91103441607535,Cluster A
81.57405806739011,213.5444669545579,-112.61001566819708,118.26284777011227,Cluster A
28.14645880429701,76.83519224330819,-49.54351566239631,198.8381265903636,Cluster A
24.729034857913405,54.97818312392169,-46.16851609423003,121.73090367786946,Cluster A
24.783921813789362,48.681817799679095,-37.53226833000073,20.336482123321268,Cluster B
83.3117248208244,205.39398304524303,-131.40961721443597,187.95438264627543,Cluster C
69.867749862658,189.82351281012708,-103.80113851620955,62.28099310307408,Cluster B
57.07588822922074,154.1545921603822,-87.64103263819781,143.93522955241218,Cluster B
42.29474357111523,94.61358423108226,-75.44207115760928,112.71442789197968,Cluster A
88.94804867317974,210.69254752395014,-138.53405099538344,78.57807623135952,Cluster A
45.32005966803718,126.04698766688782,-63.55255628896473,70.87511426174996,Cluster A
83.49394955244193,197.37851483352654,-124.82174392627664,187.17677525127885,Cluster B
49.52214177131966,128.89830766471923,-75.1026374808978,184.14666126557069,Cluster B
43.92499864824168,103.65178446724097,-46.51365556056868,112.36427120968025,Cluster A
51.64118071026458,145.27340102087825,-70.15139581154152,66.52913519632506,Cluster A
37.12400867477279,85.10577369555318,-47.16160036394575,38.421565790959605,Cluster A
77.2848442158626,204.6457258417148,-117.58695040174315,48.18374891463541,Cluster B
55.24483510832312,139.96067431141145,-80.66580075897194,114.00531063330881,Cluster B
30.89914256321356,79.76980495037677,-50.659713740077265,75.40939290422165,Cluster B
90.96171159471116,207.7011931732639,-128.66706973682545,27.572265606792207,Cluster B
44.55020992358903,89.34639127691538,-67.92931392637398,101.93012935599802,Cluster A
58.919757500258974,145.09373434797428,-86.1558587610829,154.31407264357645,Cluster C
91.58248998680922,231.42528560118916,-135.76762195866215,180.50512087279776,Cluster A
66.18141963225929,154.201570803271,-99.45379826244348,125.35112822295608,Cluster A
20.520823663752765,40.41512505461849,-1.3993548240714446,150.1925822916403,Cluster C
94.58489112521276,242.07695411129325,-148.54352946276637,85.53268475568782,Cluster A
66.4937247764276,171.8628567456403,-106.49770246622832,109.3228722590491,Cluster B
40.14150531913775,98.97635269396511,-53.271290510589054,151.33283417180527,Cluster C
22.53448653970485,64.13823356112289,-39.75341980030906,150.978480927013,Cluster B
81.46226703432664,191.91364462861515,-125.1074641649789,96.41472762251075,Cluster A
65.80654803356622,160.95702091304585,-109.5739315839055,117.8601214804981,Cluster B
58.01149827786894,161.5075217525091,-82.10166822277753,186.2939611191745,Cluster C
90.45033247458619,226.80905248586365,-130.6329262670378,133.75956888978206,Cluster B
80.97374901020777,203.6974976713894,-124.6125441145461,135.66343262358612,Cluster B
23.650739175947606,82.18631379954641,-28.327941879120687,161.23165262936482,Cluster C
38.05498610159934,81.14404359551065,-75.66372928973493,40.740121336875106,Cluster C
32.36402258330192,88.87436012467589,-55.61456789009631,114.11917249677096,Cluster B
76.95516633154092,209.0277786269333,-117.1325413594207,192.69771252877675,Cluster A
13.017919126220145,29.296218550564898,-31.249703658359746,85.0988705916978,Cluster B
61.29007163841849,161.82148696459467,-109.42223783181495,73.08670635597639,Cluster A
78.62128171666215,186.73300931954634,-121.0108822253777,128.21743380885636,Cluster B
88.90890730855745,215.4049443157201,-126.42316009222876,59.801496421754614,Cluster A
40.78735738443167,105.81805762155552,-48.359952162382385,120.07012817425681,Cluster B
83.91315742048116,217.7685602823088,-131.34261496277546,48.0173619543753,Cluster A
19.95685632596865,61.10150593898409,-22.60312611273704,124.36282292562301,Cluster C
86.18070625610663,231.1480515096615,-122.90563900340327,128.42825305613195,Cluster A
21.47397960987842,53.01048343914423,-20.024887671472662,95.31208622220731,Cluster A
45.755856150433054,126.32575792780852,-72.13569452918959,88.89435657896394,Cluster B
81.75658292015983,200.9684088659081,-140.6198793320865,64.18249011208087,Cluster B
23.492568461389638,67.75233426935678,-34.53699416785701,79.56601541004699,Cluster B
30.632625570937734,78.65645190586615,-56.08687576610383,109.7022740944454,Cluster C
75.00273115537597,191.96360695925915,-119.73914782368404,64.5786021852382,Cluster B
74.80328828914669,191.2432994630871,-115.21712387425187,160.91020340693527,Cluster B
67.70328695967676,153.21116730121378,-104.94420675300657,147.6263434386389,Cluster A
72.455360002039,169.8971814164898,-107.26744733410055,68.47505608627918,Cluster B
58.84519990128366,148.13841415138438,-81.23623668772932,37.53832935827864,Cluster A
32.66191530162575,64.7819974576527,-52.67022878519828,20.032407017113304,Cluster B
41.112639415352746,111.09370957037943,-57.71198405694907,127.40939342866801,Cluster C
26.34379451212831,74.57504594320218,-39.36753166888741,58.045474361656794,Cluster B
91.76055052002656,232.6730818288443,-128.2858818212554,22.264844618277042,Cluster C
62.50526152895084,145.05181369479786,-95.64381080448943,84.63534870656407,Cluster B
46.07662750872759,128.99295816050412,-69.90420802083693,193.159723217138,Cluster B
51.58052232797194,149.32341221711343,-81.11478797194698,144.18970537336713,Cluster B
95.25550056506339,239.6095196871182,-144.50573624718004,174.39746652604245,Cluster B
23.801626280447216,64.6094194856304,-43.53732070412957,46.05303768693141,Cluster A
62.76068488151175,158.9190987517398,-102.96700018370277,33.19186783149855,Cluster A
55.52998109960194,144.12864463899285,-75.53731779657566,22.075357431750042,Cluster A
65.0308811891183,161.3816154065318,-108.37833861552348,192.0192122035077,Cluster C
11.629916543875646,28.72914896125108,-20.636055712792505,74.03649236363873,Cluster A
88.49115180497364,230.28505551740776,-122.5832998447505,102.71088962135444,Cluster B
93.89064542352511,258.1828551777772,-144.36297608532374,91.01425224831941,Cluster B
60.861986523028804,138.15425396355462,-83.00557524768746,151.48224837071467,Cluster B
72.6985741489203,180.70831052827108,-114.95831843064887,75.79367875149376,Cluster B
93.02494430595661,220.7577559125707,-150.04905252243685,116.38151887052928,Cluster A
73.65147708820587,200.04894170627549,-126.425474181317,199.20480769198414,Cluster C
23.72851386228352,53.44390496250982,-22.465530100698665,99.93143924196252,Cluster C
61.86595241501318,140.232873099675,-104.16764043886394,119.228877325956,Cluster B
64.60435417445703,167.89275542462832,-89.43466536043461,110.4550512159508,Cluster C
48.17176041721474,137.87251219046794,-82.25711089375594,164.5735084644858,Cluster A
76.27998120622506,197.33593170117027,-101.24613262993938,68.03113772604351,Cluster A
94.09303132921134,237.2805570958475,-119.07171974766601,50.678842905703455,Cluster B
93.30116616160987,237.34432463178462,-156.81704983931814,155.73676848767516,Cluster C
50.57554342637189,140.58726519418528,-86.71087948114597,94.81127354635775,Cluster A
20.19142412566797,41.73656761402843,-22.555817550469712,184.4706816158037,Cluster B
98.63570790661011,245.47079872566212,-142.823132626257,135.9486714428116,Cluster A
85.50082778013407,209.22516796523985,-120.4820231225992,121.58176010811366,Cluster C
21.219641308294015,41.37045019781794,-37.567017466484785,32.68226986865789,Cluster B
92.87576943556351,228.90567099474075,-119.4383125431116,151.47414292480363,Cluster A
88.29067258559155,231.80389242380338,-131.25551421148958,143.4872657923325,Cluster C
56.69542514134649,147.4045843372935,-97.21276348045492,135.21294640768787,Cluster A
63.21478921704363,164.4800780436911,-97.3536688259949,68.2237142427243,Cluster B
45.910243348311724,116.24036448731249,-80.90103398475591,190.41307790140002,Cluster A
14.928547493982819,42.55460656224293,-6.483407655433176,77.89792286590762,Cluster A
40.16775174813108,92.41347594684665,-66.85494025019779,47.40157221570817,Cluster A
82.25681037382103,202.54692707528028,-118.46038071328532,197.6962078883025,Cluster A
10.416882070414257,27.962247545722413,-20.332054555443186,154.32433024227825,Cluster C
40.014925452202974,102.81247221932634,-66.17626127592959,94.66163881871265,Cluster B
45.8351824231849,117.78983460718098,-87.85531544758786,188.46495755996722,Cluster A
58.36560426441306,144.53065784086886,-81.56666036671392,36.40112738591551,Cluster B
92.78700547714844,228.19327968156782,-126.18869568943082,35.7790189567804,Cluster B
41.17113949293651,134.50556156278427,-70.91638505305629,142.84118335314537,Cluster C
41.22578817066049,112.13234315597524,-77.29097340597745,52.03496870819183,Cluster B
76.37511232987735,195.0692555842196,-106.52950806743773,185.08511273479115,Cluster B
50.69961468008265,124.41695171814268,-92.51183551118648,171.26465137379677,Cluster A
30.214434064598375,71.02389689205717,-33.126321737414976,75.14610033821356,Cluster A
50.7195564519424,125.49088519258645,-85.12328590745982,179.99112480848663,Cluster B
22.677131834181985,59.62111802132179,-45.04862517951925,27.719783661319106,Cluster B
25.874828785560098,45.88271652326944,-36.327618967027234,118.7548134927489,Cluster B
54.853099546553175,121.43885291263611,-92.66104216994414,188.40129926759,Cluster B
47.70329045540931,497.2926433220482,-78.62604649604606,173.96893620842567,Cluster B
92.33613109612901,232.9117221081082,-134.96437731748344,84.0931982841791,Cluster C
42.61545092049698,104.14589582972394,-88.21429975241193,52.91667834223428,Cluster C
62.25295152502391,170.4135910735546,-76.95523482825264,57.89730591267402,Cluster B
66.90378591275774,152.43549691193664,-99.91927754447923,112.61141805411295,Cluster B
11.178501092950027,20.432798036341367,-29.69741176346032,127.41912989056533,Cluster B
69.71836348150396,189.4968261136709,-114.74999891512435,25.906576992254557,Cluster A
26.02323701827763,66.36928579244555,-29.118391744808427,94.43928066227986,Cluster C
96.49632857225096,250.08924725863898,-138.73396350763542,169.46968081590282,Cluster A
23.379645497780167,78.96158317714504,-21.201661673818144,99.97921104244348,Cluster B
47.316171135432135,111.35238365956212,-77.80168515119055,50.45157037089389,Cluster A
17.681470127077947,43.21053193977455,-23.556366819108895,191.87485274343743,Cluster B
99.71868266613527,246.57243765602942,-145.31234488136613,67.929597186764,Cluster A
55.19755092981183,118.44794727969683,-75.84365139219538,163.7170878141309,Cluster C
63.58465155880394,155.85766085945016,-84.1041661038852,54.88294994100828,Cluster A
16.036882964958473,48.90282928620283,-31.22796350588118,96.17109125988618,Cluster C
77.496442335926,199.14700125793743,-117.38636618149381,108.27605715946613,Cluster C
28.891503378602717,78.41959014038689,-49.438752523705524,110.114353270684,Cluster B
90.82488604966424,223.3071253177656,-136.7634478080601,112.96529625812687,Cluster B
28.462567643380645,64.5954467483952,-35.70952364444121,60.49055732415705,Cluster A
27.16189485972999,80.59729386831118,-57.28319729220201,112.86479395295034,Cluster C
13.28947010632854,28.25050380224465,-8.840489464899958,106.70829569799577,Cluster B
52.48602505989993,134.15588303768197,-90.12085883248739,57.56950948272738,Cluster A
60.83570199363548,153.7226017908641,-94.32725618742553,197.87448071066794,Cluster B
15.913777548551714,54.401614033950466,-11.431247073166325,175.80141070157902,Cluster A
79.79748550255096,209.207837333101,-116.41613107399237,179.76374318404694,Cluster B
50.795995127322485,114.037401611635,-72.79869320834712,143.4027890689211,Cluster A
57.195124239482205,131.1122789309551,-97.59894681217442,48.78146552451618,Cluster B
49.668647224440534,129.96071624179268,-84.94383019489922,122.2565715019548,Cluster B
46.06867547877934,114.52831222315669,-59.69044925147982,167.8591336929295,Cluster A
60.36762981773961,146.36735670481139,-96.44288018145332,26.972567963959257,Cluster C
23.971622133764125,70.08533417435503,-40.90655193364468,109.25175859177155,Cluster B
26.3735317445744,67.8084231823251,-29.920785106314487,91.30211839908526,Cluster B
87.56070589121656,219.42633859693584,-141.84019429052012,58.18245133867465,Cluster C
95.15039159202695,245.67426538761788,-140.03323605917785,88.08500067775718,Cluster C
43.597838465177766,105.24350621350878,-64.96768443608973,197.0295519565015,Cluster B
34.367020582919835,101.60274131202513,-51.57738813301218,150.18379874511996,Cluster A
67.95995889151142,162.01942099644847,-107.12429465604218,73.91667440268945,Cluster B
46.78607539882868,123.53447916049258,-75.9776649128763,128.9639092665493,Cluster C
12.284772009431038,45.05025841017604,-29.21079965209521,64.39812325142236,Cluster B
24.053733762957133,46.36137951467184,-31.25395038402263,129.9519036243693,Cluster B
74.43750059626578,182.66039973213995,-118.33774280956602,181.3100041072877,Cluster C
69.30315477191363,184.67996085863965,-94.26728594619792,120.23782398965942,Cluster A
12.438639325313513,42.66904379059404,-20.903509403876797,152.00119558148288,Cluster A
29.97749457396545,73.22878043103124,-55.55074675515855,101.60101976893343,Cluster C
30.796731692926425,69.64511829554746,-48.57323636087384,114.34230517951939,Cluster A
70.47034692388556,185.73522553302152,-109.81409237719308,145.11351417587815,Cluster A
11.773948397892774,41.27036202054798,-7.569888479558635,166.2329009092515,Cluster C
19.369772378611646,36.777797461405164,-32.7446604604328,138.70124957458094,Cluster B
81.99244768358705,192.9419827193038,-125.75077533738383,195.94855890021674,Cluster B
26.069019584890025,67.42511578206106,-24.98806232241068,167.5680658036909,Cluster B
68.74714970666872,178.16148060096072,-98.0380513453696,159.88883682941753,Cluster A
31.436450294205386,75.60043488321291,-30.527615281273114,172.11828421658458,Cluster B
18.949725348341065,531.8426401823236,-15.83413798187255,70.61796837638283,Cluster B
31.88549718995087,72.61237690650334,-56.69987166855485,97.76848771070853,Cluster A
75.00402386700932,166.36312367678596,-102.6065272565129,121.60332531102632,Cluster B
87.01268212956572,213.29269460058836,-115.26599027360265,103.22953731968342,Cluster A
84.71978781102925,212.43179099270415,-111.75155039330967,172.54240728033434,Cluster A
45.74651766566093,111.60789456518776,-58.73881666272453,24.872333182261762,Cluster A
70.12766229135815,163.7331230918005,-95.51626348794547,57.65157510190775,Cluster B
28.448586587423886,52.96497670977154,-45.699490317891325,178.7071773803339,Cluster C
36.383295723491194,85.817351265049,-62.948764428732545,30.638024781854096,Cluster B
90.67022366690078,235.6521168837494,-139.52750868932574,60.857894649583656,Cluster A
11.170173115966243,40.48740718405243,-33.403149688277,83.22505946776752,Cluster A
17.695767776902127,56.11655328363987,-13.115698511136134,155.13330094610436,Cluster B
28.70976296314246,63.61531205637061,-45.897574038890816,120.83252531003271,Cluster A
12.387898348643773,19.432682635305795,-5.668540232316062,191.82884650045958,Cluster A
26.329189158081757,70.78931904500334,-51.80877950933863,61.01750271313522,Cluster B
62.473740487272295,162.53535133415997,-82.88436152088633,176.9816728979713,Cluster B
47.92820955332481,123.82221993531701,-76.84112091178041,70.92442815486478,Cluster C
90.34045399692774,205.71050224994173,-148.35437507848334,64.18968664278083,Cluster C
83.56992055645968,200.25595554231452,-109.08370031309192,109.70753565788313,Cluster A
40.76356165280884,101.61201622916232,-50.072225785805514,32.816810946168864,Cluster B
33.34810900881632,88.24245446834507,-47.90423931136664,89.17526233879097,Cluster B
44.17231673505402,118.10386546365991,-65.9190962512314,84.02167425975387,Cluster A
63.1265448263327,159.25889728865215,-90.29471705130787,48.818280026319236,Cluster B
34.125727674058865,88.62215725052951,-49.242305731914186,174.9430721494839,Cluster A
66.17340170642206,166.2821588496662,-107.1828621013478,89.46013586768899,Cluster A
46.84704869721164,123.97381548521393,-74.39109574366668,196.74563231246285,Cluster A
59.68424627667822,152.33927220660465,-69.91919109463032,181.94743082679938,Cluster C
49.2513876221785,123.78584565591912,-47.15551400698761,55.06592592258659,Cluster C
36.50191835877259,88.57110790555768,-39.12619248585206,110.92199102082891,Cluster B
95.3607976265941,239.21490831691008,-138.25895703826492,128.32474490597951,Cluster A
78.72452147437848,201.65721747433895,-121.46427253858705,167.4128905298518,Cluster A
22.61018581898073,59.20021843643244,-41.89713766744075,179.41569493725106,Cluster B
88.16211783081215,224.2135587604829,-139.56600085052025,132.32324380798818,Cluster B
53.86880784245623,148.09923821965242,-86.33588835055195,26.32415656559877,Cluster B
90.50970042046822,228.92589027863642,-114.25291021644463,106.62976091326328,Cluster A
81.98697303525837,198.47744738341436,-104.91763658906157,179.2646365135398,Cluster B
48.26921540223101,129.50910636551922,-64.94103920399259,148.53612845796678,Cluster C
12.022237748810566,16.39361099533724,-27.63948838734411,176.6255494537024,Cluster A
34.180962344645145,74.63827205421998,-42.34088424985735,141.33436215008732,Cluster B
58.747079319478026,150.22617094589577,-90.50678926432309,27.92630176669508,Cluster A
67.01303978435325,172.69656613874895,-122.04965406297109,194.24119811718992,Cluster A
33.20989168898821,70.57421698743056,-46.94383115946972,185.24333730254216,Cluster C
22.54204666655417,52.52694185651793,-42.232200408171806,42.78431718427219,Cluster B
85.14372131193691,206.7984649576457,-135.79611625880574,40.284410031874785,Cluster B
98.5961962633197,241.6237274294833,-150.3983743306596,117.03413008586362,Cluster A
57.312116407241724,152.7162687808338,-90.95140434028671,156.269150220239,Cluster C
25.451135726347317,70.69289395134082,-38.519271780561056,88.79117814888566,Cluster A
34.50765938674321,86.07792666832094,-52.58479458028687,44.54878943778357,Cluster A
11.655160889272006,23.678282952030735,-36.24083226238432,111.90009778064382,Cluster C
92.28689259044491,217.22073477391086,-123.22755899683904,80.76190451941505,Cluster C
20.597597460112702,65.69584303810124,-40.73016341965585,83.31895199923844,Cluster B
61.88648279628282,160.63734599355624,-102.35370804572896,136.0973966312688,Cluster B
34.66496986184854,79.59573361388995,-55.282987310675786,179.4094578613107,Cluster A
59.87602022642141,156.88604554230244,-90.89737881332505,120.54651155401598,Cluster C
68.62783495166778,170.86735117342317,-88.35195425918329,143.7684519493344,Cluster B
84.67676233364814,208.82081078549692,-124.3209089799232,138.79045847382346,Cluster A
28.577914458454288,75.79690142903175,-37.20221684658609,119.2063146602474,Cluster A
10.989624579263243,20.059078949030855,-13.739074993062047,75.93646620496341,Cluster A
22.319706706192655,52.36170157038053,-31.164944234301256,88.00295328384297,Cluster A
91.00167776632946,228.7188050578191,-133.4052216186241,76.82668372827492,Cluster A
88.65010698062638,216.6307555227138,-152.30250189662894,185.14965736676987,Cluster A
63.76717919532775,166.10880009099463,-98.14995364138692,168.79136069187976,Cluster A
64.0465174390288,178.8069586343546,-84.44716505283164,124.28252711321973,Cluster A
69.853300709163,167.0902704468361,-65.35664095567763,184.2038247753561,Cluster A
25.783415076110465,47.80728472723571,-50.7182119395608,179.55356476663604,Cluster A
92.29707513324638,210.72528615835333,-134.21481309662605,186.98499195533032,Cluster A
47.68934724028658,117.71868668576661,-77.24448663917329,59.919294377995925,Cluster A
44.48246754245477,104.57452295487509,-46.247182274713666,149.15054679750105,Cluster B
56.70259347545538,143.83508869930924,-98.59171782109789,129.66040998623032,Cluster B
14.226937009754954,36.893319244648396,-15.091010611473632,152.08951481022928,Cluster A
24.965503188047148,46.38158950397691,-51.520365777112616,67.4082855052917,Cluster A
76.42302547837333,172.90872540111928,-117.82020489816831,145.0656328588936,Cluster C
17.45188011326138,46.58903268661441,-26.52095347739016,93.76913274578966,Cluster B
64.28368985197494,162.06351297713692,-85.72861796056634,170.13652333513406,Cluster B
32.081419871318886,75.9453696946317,-58.89379806856361,163.16583052911915,Cluster B
45.036605263777886,96.02007730812167,-60.921077407192975,58.04436995460508,Cluster A
35.98243630936299,94.67000340105737,-53.78587723016501,53.09394975259454,Cluster B
42.01054448184542,117.74535665885298,-60.287882859908336,149.1917098312759,Cluster B
74.71413146658209,189.56515306864446,-102.48787005302171,119.08548105106888,Cluster A
36.74095440608575,83.37764710956372,-67.9369985391815,120.29706392276881,Cluster B
60.976417626720746,152.88656572251335,-83.3586767085952,155.45275822268383,Cluster B
52.84453619791897,118.45019968546057,-84.9558528277727,173.8947427439222,Cluster A
69.73040488263834,184.9056193449838,-93.63687277418924,63.01350210956902,Cluster A
94.31467653922822,236.60513469336593,-138.12643846346353,119.99711842229902,Cluster A
75.93148874892253,172.14715275477403,-115.99251693855436,169.21184770857388,Cluster A
29.34463407316811,70.35484157848344,-49.91721080066038,177.10295081510046,Cluster A
12.80648215551562,36.64922049113136,-10.976773289720121,71.73368990093299,Cluster A
33.60376398698426,80.67893375770544,-37.79612912566712,38.747694187552256,Cluster A
63.55701376302294,156.13357719315562,-100.66403605313624,61.90818569800038,Cluster C
14.628323213582531,24.32678596348361,-33.27255047818777,190.18991252261492,Cluster B
54.67296224811127,142.34781549109474,-75.06733294271464,103.24634823833857,Cluster B
63.71585640252003,152.8049490061087,-110.05909402411704,95.34328230008447,Cluster A
40.08195017352647,78.64042166376586,-73.17804963611943,22.35518277215783,Cluster A
79.38209833712398,194.742672136106,-129.70015026096496,29.182642925843204,Cluster B
19.593842782039463,58.79610411080219,-33.54526900344669,140.36526730545026,Cluster A
16.762400356222788,38.036706424557494,-38.506919426488636,126.16887237049936,Cluster A
75.5369880583243,206.22231999704596,-132.69348118130222,123.59509372917267,Cluster C
54.59421845855786,140.77522563187983,-93.24576963120802,39.858117684404874,Cluster A
71.95621567849625,183.2781208190443,-101.50957905201818,83.37101052176362,Cluster A
49.13446047433716,121.55216852666682,-86.4171314327734,166.22446495522664,Cluster C
32.17618299151961,79.75759540115612,-51.666971266821115,51.48402030499471,Cluster A
83.71920859067798,206.6637851254999,-106.11182826236136,178.88370517683856,Cluster B
81.94742910720814,201.84587884719505,-123.41288496108311,41.866094062802574,Cluster C
72.52268237689842,186.6153775629175,-105.35871366805169,50.44687942231786,Cluster A
34.49306235069665,76.87434357883596,-61.1999937085605,105.99499300767113,Cluster C
63.12076001821784,147.042961758302,-73.04639149032533,190.15398280073674,Cluster B
42.48765072460241,94.98717630275226,-69.1444209782879,79.31858206617625,Cluster C
18.242386599397072,66.06251197526421,-29.644626743610775,138.4792388404488,Cluster A
92.55822179160185,236.69898349571042,-125.66674590772914,125.96082607803372,Cluster C
22.313676782706526,58.829113973567765,-35.28785762259598,46.932074570100355,Cluster B
95.52136184387221,228.22825790674622,-142.80315493905616,64.6700422509494,Cluster B
50.140519566216014,131.58472192228834,-78.02766255721531,187.42749907588797,Cluster C
26.66196359547577,65.48919552415613,-42.74126917378592,53.26933225755791,Cluster B
58.77108526405223,149.06940257144805,-84.45160778779743,145.10178015592038,Cluster A
88.56512522887675,211.64660991355632,-127.31825595133407,193.6450068680548,Cluster A
75.9002397768605,191.35328801632704,-120.28284397741642,41.51107859641006,Cluster A
82.59050330753047,202.23792288676134,-131.546559522765,91.85275823371661,Cluster B
69.29050300396456,165.57014593960952,-110.02711539452248,60.307785999692705,Cluster C
72.30489080660672,188.1032903745893,-122.46987635190777,59.88107313281772,Cluster B
86.42760864087873,200.6919435168968,-145.54571554651108,41.41745191994255,Cluster B
32.470120797326736,86.82306463645834,-45.73350972374103,136.91921311846386,Cluster B
54.04824672788264,141.96547815523658,-71.68641206007284,154.34183178392811,Cluster A
29.908849763764202,65.9756876538981,-36.152821714194125,141.82290380415012,Cluster B
98.89012071969823,239.0220171879209,-172.1550938109139,186.4381623714475,Cluster A
94.9653405717952,235.18309461682398,-144.8986617281254,46.222185569249746,Cluster A
13.54841302316553,36.69139466253603,-31.343539090673886,77.57216720930111,Cluster B
73.50176552641196,182.22586389788765,-108.81527391140936,82.02310574644207,Cluster A
93.27234856740992,237.5164960204436,-144.0867580392087,61.77477869244284,Cluster A
26.25178106146002,83.25924917902404,-33.45855252974414,45.59688994825399,Cluster B
61.11507074973665,147.71050918284448,-91.8641370286184,107.60662566672747,Cluster B
92.39394678292376,213.8330672502752,-157.55093912356455,170.1991330485371,Cluster B
13.055138072721896,40.897081012111265,-29.25356583707825,191.81715060859727,Cluster C
72.76782405221559,198.75270588981425,-109.09388493005684,43.28131379932958,Cluster B
36.761410663529574,95.83121028933517,-54.2410117029835,168.16830105309248,Cluster B
93.19565758388774,222.11165720618266,-153.85025445287164,168.4246021337495,Cluster A
97.39524206488309,242.24918152985572,-161.45746013278588,90.01606187946206,Cluster B
94.98398402020905,226.2747252084063,-141.91352265458178,39.80533234618174,Cluster A
52.67927949917174,138.12675368755882,-93.05559230926289,198.20144121624165,Cluster B
87.58383858903821,205.44669244561118,-148.06205214856516,138.00674549518737,Cluster A
86.00944586815633,212.02232680210884,-133.4655739285479,196.79522510748447,Cluster A
38.71904259189301,86.75422821679345,-62.96302480122602,107.05799282323852,Cluster B
84.60239267356096,212.77422853525204,-135.68759378373446,91.13473998861117,Cluster B
13.330687124394336,29.663301039608264,-27.03340025384113,64.49338567468169,Cluster A
63.66428906338477,160.92834369096457,-95.3580763628532,197.0429603189635,Cluster B
30.700795355893273,76.97549393939684,-53.2528220706381,65.58630850320927,Cluster B
20.851019719955094,42.26095902264663,-30.56955936328425,24.277296119249065,Cluster B
16.925788146628825,48.583241001862284,-29.193367581116583,112.24431444592601,Cluster A
72.66598982903258,181.1773180541503,-107.32248318968232,87.86908874916477,Cluster B
40.58874673912595,91.58657676915587,-52.101064454322476,67.04885061726762,Cluster A
75.22900943758853,210.48178915602924,-104.45103570247684,134.2294609666112,Cluster A
15.882070671904813,44.46947834693328,-10.941001297196387,85.56835068160801,Cluster B
38.37613040475493,94.40772047789427,-49.182726638160794,92.40515989703711,Cluster A
